name,age,educational level,number of not paid past credits,dependents,profession,working sector,monthly income,monthly expenditure,savings (debt),debt-to-income ratio before credit,credit: monthly amount,credit-to-income ratio,type of credit,requested_loan_duration,debt-to-income ratio after credit,collateral,estimated seizable assets,y-categorical-default,PD_LR,PD_NN,PD_RF
name870,45,bachelor degree,0,0,HighSkilled,Engineering,6490.0,3713.0701125480464,2776.9298874519536,0.0,2017.3714920556288,0.9975424320120256,mortgages,24,0.0,0,18496.92221230853,1,0.15814573253935998,0.26959974,0.66
name871,38,post graduate degree,0,1,HighSkilled,Research,4582.0,6698.246931800863,-2116.2469318008625,0.4618609628548368,1817.934823186917,0.4440216299575484,simple loans,24,0.8586167077668659,57394,68079.10843691838,0,0.5160348326997648,0.41639954,0.16
name872,36,bachelor degree,0,1,HighSkilled,Doctor,4618.0,3386.286983361069,1231.713016638931,0.0,1959.496873208518,0.6228464439614767,mortgages,48,0.1575971971783427,47604,50815.457200795405,0,0.09615516535810949,0.057665236,0.08
name873,48,ausbildung,0,0,Unemployed_MediumSkilled,Teacher,1500.0,830.4531695424306,669.5468304575694,0.0,1071.921518638839,0.7145574592471347,auto loans,12,0.2682497921208464,45415,39442.65953614346,0,0.21898533453134683,0.20536715,0.18
name874,31,ausbildung,1,1,MediumSkilled,IT Support,1592.0,1702.1678977472338,-110.16789774723384,0.0692009407960011,717.2628248028558,0.4100191644683248,simple loans,12,0.5197429161746794,48695,50165.19998253111,0,0.3461964383164816,0.318362,0.2
name875,40,bachelor degree,0,0,HighSkilled,Research,4180.0,5140.248520288261,-960.2485202882608,0.2297245263847513,1528.9562965167213,0.8636885155613484,simple loans,24,0.5955035446901872,72551,78279.84135195086,1,0.5133175155732428,0.53373915,0.28
name876,39,bachelor degree,1,1,HighSkilled,Engineering,5359.0,3247.7924023924143,2111.2075976075857,0.0,2195.4972439159924,0.4951672772158602,simple loans,60,0.0157286147244647,31018,48492.75424410431,0,0.15616634378749947,0.1230697,0.12
name877,47,bachelor degree,0,0,HighSkilled,Consultant,6336.0,8880.265409046717,-2544.2654090467167,0.4015570405692419,1504.782766853544,0.5331772099863687,simple loans,12,0.639054320691329,49507,70095.97483552275,0,0.12946000242324884,0.094318405,0.11
name878,56,ausbildung,3,0,Unemployed_MediumSkilled,Nursing,2000.0,1347.1188545430166,652.8811454569834,0.0,1982.0118615378576,0.7618398326321113,auto loans,24,0.6645653580404371,47050,49608.545731505015,1,0.9017517072705532,0.8651285,0.84
name879,56,ausbildung,0,0,MediumSkilled,Artist,4395.0,3693.125487230363,701.874512769637,0.0,2119.6199117844503,0.5758486843191727,auto loans,48,0.3225814332229382,39303,53149.68774645705,0,0.3457936352424652,0.37108806,0.22
name880,44,bachelor degree,0,0,HighSkilled,Consultant,4710.0,3252.6310613259584,1457.3689386740416,0.0,1745.5786766179797,0.2447264484558931,mortgages,36,0.061191027164318,23798,35325.04782219712,0,0.03214979295217443,0.024052763,0.14
name881,51,post graduate degree,1,0,HighSkilled,Doctor,4627.0,7327.319257186614,-2700.319257186614,0.5836004446048442,4383.92964515857,0.9226552985942348,mortgages,24,1.5310674091949823,20999,27468.00521803145,0,0.5886546974169208,0.5991503,0.47
name882,40,ausbildung,0,0,MediumSkilled,Electrician,2049.0,2454.1523548463524,-405.1523548463524,0.1977317495589811,1936.7362463536035,0.3238497455148129,simple loans,48,1.1429422163006129,46142,47821.35711286398,0,0.14572326729595309,0.19223209,0.15
name883,36,ausbildung,1,0,MediumSkilled,Electrician,2327.0,2650.468672085809,-323.46867208580943,0.139006734888616,474.7736077300076,0.6654966761893688,auto loans,36,0.3430349290141027,47182,57236.19352228829,1,0.48976716193890774,0.6761125,0.74
name884,44,post graduate degree,0,0,HighSkilled,Consultant,5203.0,7100.953934225978,-1897.9539342259775,0.3647806907987657,2762.465183259886,0.3912105302268878,auto loans,48,0.8957176854672043,56248,68037.06623535579,0,0.11652619617823766,0.05425,0.27
name885,45,high school or lower,1,0,LowSkilled,Cleaning Services,1887.0,1762.9409082921966,124.05909170780342,0.0,1599.3575323811845,0.7860161572546965,auto loans,12,0.781822173117849,22138,28980.02124676613,1,0.6011234958283882,0.6937442,0.79
name886,52,high school or lower,3,0,LowSkilled,Agriculture,3047.0,2467.533751028645,579.4662489713551,0.0,2093.67082748417,0.5024953236768712,auto loans,24,0.4969493201551739,0,5907.109522926744,1,0.7842798253579614,0.7474801,0.83
name887,41,bachelor degree,1,0,HighSkilled,Doctor,7711.0,3192.872377619443,4518.127622380557,0.0,7056.92118945412,0.8957814914767201,mortgages,24,0.3292431029793234,18961,46728.76495492164,0,0.3639111835684808,0.5200521,0.41
name888,39,bachelor degree,0,1,HighSkilled,Research,4413.0,3570.392864238778,842.6071357612218,0.0,2134.3419773042115,0.9651260989947472,mortgages,36,0.2927112715936981,0,13708.382448830109,0,0.4568478840320556,0.42516044,0.23
name889,51,ausbildung,1,1,MediumSkilled,Teacher,4026.0,3036.173830886732,989.826169113268,0.0,1788.6500640490797,0.2101786886610358,auto loans,24,0.1984162679920049,34348,42185.83343512919,0,0.2995282634472082,0.24088508,0.07
name890,48,bachelor degree,0,0,HighSkilled,Research,7169.0,8661.699974244408,-1492.6999742444077,0.2082159261046739,6205.552339430192,0.7043814982135028,simple loans,48,1.0738251239607477,43815,59615.83931873988,1,0.4437741500878099,0.44405934,0.67
name891,48,bachelor degree,1,1,Unemployed_HighSkilled,Doctor,3500.0,4254.002865053421,-754.0028650534214,0.2154293900152632,3447.202632414888,0.6996246297119229,simple loans,36,1.200344427848088,51384,55793.08063574085,0,0.2656075217649596,0.10768866,0.1
name892,45,high school or lower,1,0,LowSkilled,Transportation,1622.0,1685.180304331206,-63.18030433120612,0.0389520988478459,372.36032256732,0.9145703621329836,mortgages,12,0.2685207317500161,11908,15441.379396633118,0,0.7315383375295896,0.82701796,0.65
name893,57,post graduate degree,1,1,HighSkilled,Engineering,7130.0,5546.2200271174615,1583.7799728825385,0.0,1756.3929799189648,0.648487440448501,mortgages,48,0.024209397901322,35580,61302.43381649285,0,0.21851664399955906,0.20929936,0.08
name894,34,post graduate degree,0,0,HighSkilled,Engineering,3104.0,2955.771141321151,148.22885867884906,0.0,2944.4738025352867,0.6177271820091812,auto loans,36,0.900852108201172,20053,31862.201623251247,0,0.08493291014220358,0.06872026,0.05
name895,50,bachelor degree,0,0,HighSkilled,Doctor,6977.0,9358.521588938976,-2381.5215889389765,0.3413389119878137,6010.518946258944,0.5577709398365218,mortgages,60,1.202815040160229,0,11598.200604012716,0,0.12407256725505882,0.117346235,0.13
name896,54,high school or lower,0,0,LowSkilled,Manufacturing,1780.0,1554.0766087997906,225.92339120020935,0.0,1247.2272384521289,0.8533847052580645,mortgages,60,0.573766206321303,20963,25383.73633606707,1,0.3534050041261095,0.5693252,0.74
name897,56,ausbildung,1,1,MediumSkilled,Teacher,3713.0,2200.9073212320227,1512.0926787679773,0.0,3227.1041867094077,0.2267654782470055,auto loans,48,0.4618937538220926,29056,38990.8949427749,1,0.26525265395210607,0.22944362,0.62
name898,45,post graduate degree,1,1,HighSkilled,Finance,5606.0,5490.948023012096,115.0519769879038,0.0,3337.9518641260115,0.6655778502816527,auto loans,48,0.5749018706989133,0,11909.14406157392,0,0.4106163816318995,0.3368691,0.29
name899,47,high school or lower,0,0,LowSkilled,Agriculture,1539.0,2462.90976930189,-923.9097693018898,0.6003312341142883,894.9938875415024,0.2885830049598876,simple loans,24,1.181873721145804,0,1895.6828729262484,0,0.2621449313706677,0.26773658,0.27
name900,47,ausbildung,0,0,MediumSkilled,IT Support,3881.0,1733.2768531469935,2147.7231468530063,0.0,2165.47665132912,0.5920187906123263,mortgages,36,0.0045744664973237,40008,52917.03074390887,0,0.17038858458155795,0.10677804,0.1
name901,47,ausbildung,0,0,MediumSkilled,IT Support,2530.0,2535.056450688025,-5.056450688025507,0.0019985971098915,950.3533665455126,0.6038812193809047,auto loans,24,0.3776323388274854,44998,44265.54212425232,0,0.16019040812644286,0.09886185,0.15
name902,33,post graduate degree,2,1,HighSkilled,Consultant,2888.0,2006.976594348506,881.0234056514939,0.0,680.5871238019663,0.937031537205181,mortgages,12,0.0,75178,88623.52742235335,0,0.6277320931367784,0.553153,0.23
name903,44,high school or lower,0,1,LowSkilled,Transportation,1675.0,1367.4798508037256,307.5201491962744,0.0,480.39082568507206,0.6201344522266126,auto loans,24,0.1032063740231628,6417,9547.482137489676,1,0.3662204117432222,0.4739158,0.75
name904,56,bachelor degree,0,1,HighSkilled,Engineering,8170.0,9456.999116687206,-1286.999116687206,0.1575274316630607,4967.571795144364,0.5099212196164246,mortgages,60,0.7655533551813427,15353,32761.50734423949,0,0.08587230924777561,0.062177848,0.06
name905,55,bachelor degree,0,1,HighSkilled,Consultant,6258.0,6123.689157037074,134.31084296292556,0.0,1775.9985533739834,0.4822924863973415,mortgages,60,0.2623342458311054,78846,79670.11649460853,0,0.059399359438498486,0.049084954,0.14
name906,54,high school or lower,1,1,LowSkilled,Transportation,2429.0,1885.8273460174605,543.1726539825397,0.0,1251.443461723284,0.2549213084281606,auto loans,24,0.2915894638702117,0,3846.123621474952,0,0.3841311964197636,0.27078697,0.14
name907,37,bachelor degree,0,1,HighSkilled,Consultant,4746.0,4940.136115297728,-194.13611529772788,0.0409052076059266,2018.0294826928025,0.9669521506643672,mortgages,48,0.4661115882828761,59634,83035.80162277837,0,0.16142402405699816,0.17357032,0.11
name908,38,high school or lower,0,0,Unemployed_LowSkilled,Agriculture,600.0,322.89818150605777,277.10181849394223,0.0,380.71824374444265,0.5297429863822716,auto loans,24,0.1726940420841673,0,1055.9852955313995,1,0.31256807811307546,0.3687441,0.68
name909,49,bachelor degree,0,0,HighSkilled,Research,5680.0,6552.010526152387,-872.0105261523868,0.1535229799564061,3874.28911354479,0.3271631126222301,mortgages,12,0.8356161337495029,37315,45041.15543615006,0,0.2240575291975564,0.26579082,0.12
name910,49,high school or lower,1,1,LowSkilled,Manufacturing,2021.0,1228.707996457099,792.292003542901,0.0,741.1383346428862,0.2611065973143271,auto loans,36,0.0,12682,13116.118962495888,0,0.3774874339868125,0.30676743,0.08
name911,53,bachelor degree,0,1,HighSkilled,Doctor,9256.0,11760.524831777317,-2504.524831777315,0.2705839273743858,5098.795636991406,0.3769257912795065,auto loans,24,0.8214477602386259,29794,43289.649775284735,0,0.11479456162928706,0.11576825,0.04
name912,51,high school or lower,1,0,LowSkilled,Construction,2659.0,1248.9468716709437,1410.0531283290563,0.0,1164.5544051394777,0.7285201269817987,simple loans,36,0.0,8161,13584.614414485335,0,0.38675236603929514,0.24038947,0.18
name913,55,high school or lower,3,0,LowSkilled,Transportation,2062.0,2438.946341120845,-376.94634112084486,0.1828061790110789,1277.0865863687045,0.6884524888880132,auto loans,60,0.8021498193450772,0,3165.827706051577,1,0.9237870262989354,0.8439026,0.9
name914,40,bachelor degree,0,0,HighSkilled,Engineering,5187.0,2927.805470496592,2259.1945295034084,0.0,3122.708160272891,0.5294423685722087,mortgages,24,0.1664765048716951,68048,77454.87760862215,0,0.07280676805104612,0.047749713,0.02
name915,43,bachelor degree,0,0,HighSkilled,Consultant,5897.0,6349.42655722171,-452.42655722171,0.076721478246856,2773.328299231933,0.5361436839786042,mortgages,36,0.5470162551218659,21471,30860.0189777152,0,0.07717717107680605,0.05422144,0.15
name916,60,high school or lower,0,0,LowSkilled,Manufacturing,2228.0,1614.110481180004,613.889518819996,0.0,471.6101074868314,0.6829010777515458,auto loans,24,0.0,10254,12961.168316022333,0,0.2864546855106154,0.32762498,0.19
name917,52,high school or lower,1,0,LowSkilled,Transportation,1858.0,1964.5344205475228,-106.5344205475228,0.057338224191347,1675.417430420225,0.6340760254227078,auto loans,36,0.9590698874960968,0,2516.254317242612,1,0.5591583337154565,0.47801465,0.71
name918,58,bachelor degree,3,0,HighSkilled,Engineering,5987.0,7902.052169749552,-1915.0521697495524,0.3198684098462589,3814.410099064017,0.8849744410195077,auto loans,12,0.9569838431290412,56610,72595.97955358792,1,0.8051448910065249,0.7655563,0.84
name919,59,bachelor degree,2,0,HighSkilled,Engineering,4500.0,11434.999509478248,-6934.999509478248,1.5411110021062773,1054.2639847768703,0.4563135773905689,auto loans,60,1.7753918876122483,0,2330.761706295408,1,0.8356408494960028,0.8395396,0.89
name920,58,bachelor degree,2,1,HighSkilled,Engineering,8786.0,7373.009101026067,1412.990898973933,0.0,8259.710550523805,0.75554030142345,auto loans,36,0.7792760814420523,0,21850.35716098025,0,0.48266091487327084,0.41824344,0.19
name921,32,high school or lower,0,1,Unemployed_LowSkilled,Manufacturing,500.0,668.3213293544212,-168.3213293544212,0.3366426587088424,216.37445200012507,0.6772722767736838,mortgages,24,0.7693915627090926,0,534.2583851818779,0,0.7233829327128684,0.5574829,0.27
name922,45,bachelor degree,1,1,HighSkilled,Engineering,5994.0,5079.43113838473,914.5688616152702,0.0,1706.231469762488,0.8138704287328663,auto loans,24,0.1320758438684047,37977,46050.12264455596,1,0.2843337562549757,0.27958918,0.27
name923,60,bachelor degree,1,0,HighSkilled,Engineering,7395.0,8800.318470341374,-1405.3184703413735,0.1900363043057976,3498.120944081182,0.967389771086166,auto loans,24,0.6630749715243482,35314,56088.00235941556,0,0.35881843558113335,0.45694792,0.19
name924,49,high school or lower,0,1,LowSkilled,Transportation,1993.0,1452.4109307297708,540.5890692702292,0.0,490.1581591434397,0.5292094817686024,auto loans,12,0.0,14854,18584.26695578269,1,0.3174441761482099,0.4080906,0.7
name925,33,ausbildung,0,1,MediumSkilled,Electrician,1950.0,1753.58992123404,196.41007876595995,0.0,1829.9530905697327,0.4084479757295622,auto loans,48,0.837714365027576,27076,27649.313704159813,0,0.15109839639529246,0.14032282,0.09
name926,48,post graduate degree,3,0,HighSkilled,Consultant,7065.0,4576.457785352704,2488.5422146472965,0.0,2165.629703954201,0.239109935033335,auto loans,60,0.0,21623,45414.58422912929,0,0.4803157799707707,0.401409,0.14
name927,49,high school or lower,0,1,LowSkilled,Agriculture,2064.0,1308.6725414000707,755.3274585999293,0.0,1012.5736448615016,0.7052949540854196,auto loans,24,0.1246347801654905,11156,16610.01191336329,0,0.240326508457124,0.25441387,0.11
name928,53,ausbildung,0,0,MediumSkilled,Nursing,4101.0,4983.188313036333,-882.188313036333,0.2151154140542143,2610.892333936585,0.4331907365701731,simple loans,12,0.8517631423976879,23550,32098.624436167796,1,0.38597459123259514,0.49603695,0.64
name929,59,high school or lower,1,0,LowSkilled,Construction,2387.0,1416.3464207533611,970.6535792466389,0.0,1578.8889673051283,0.743891520627801,auto loans,24,0.2548116414153705,0,4413.618702650208,1,0.3510457644826531,0.26042432,0.69
name930,47,bachelor degree,3,1,HighSkilled,Engineering,8438.0,6217.378629738373,2220.621370261627,0.0,5174.029907510533,0.3003080678690593,mortgages,24,0.3500128629116978,21306,40959.69318076116,0,0.5424107109826333,0.4743629,0.2
name931,33,high school or lower,0,1,LowSkilled,Manufacturing,1077.0,802.3652363739762,274.63476362602376,0.0,257.90028654939147,0.9083135987591738,mortgages,48,0.0,8685,10386.18984516818,1,0.5121504910697043,0.56589204,0.77
name932,32,bachelor degree,0,0,HighSkilled,Doctor,3435.0,3250.455528283248,184.544471716752,0.0,1171.1516803016402,0.2693494224650367,simple loans,24,0.2872218947845381,18850,26449.64457931297,0,0.03820418534742311,0.03233814,0.02
name933,43,ausbildung,0,0,MediumSkilled,Teacher,1777.0,2477.2072109690284,-700.2072109690284,0.3940389482099203,373.5802722597375,0.2335416843810722,auto loans,12,0.6042698273656533,41219,40637.30733092225,0,0.23843038555200605,0.16974194,0.17
name934,44,ausbildung,0,1,MediumSkilled,Electrician,3209.0,1870.3546751247447,1338.6453248752548,0.0,1261.6073620628872,0.8552250413889279,mortgages,24,0.0,25593,36824.92563300564,0,0.30464498390602396,0.25912008,0.31
name935,44,ausbildung,0,1,MediumSkilled,IT Support,3011.0,2519.002255499672,491.9977445003278,0.0,1789.4406011315666,0.8011434740007527,auto loans,12,0.4309009819432875,48233,46690.08797563052,1,0.2769640228180925,0.24436031,0.73
name936,49,post graduate degree,1,0,HighSkilled,Engineering,7002.0,10213.13553042023,-3211.1355304202298,0.4586026178834946,2059.236184426081,0.7564832158481297,auto loans,24,0.7526951892096988,0,13551.815563629005,1,0.49410755166387443,0.5605879,0.66
name937,55,ausbildung,1,3,MediumSkilled,Electrician,3080.0,4374.928337081738,-1294.9283370817384,0.4204312782732917,2584.731946675131,0.7153923963516136,auto loans,12,1.259629962258724,15039,20173.79430839016,0,0.6580964448980856,0.4976342,0.27
name938,45,bachelor degree,0,1,HighSkilled,Finance,6020.0,5852.993902875415,167.0060971245848,0.0,5835.022025907977,0.928199790666438,auto loans,60,0.9415308851799656,50457,70865.70962995425,0,0.26179957361717193,0.23484524,0.09
name939,36,high school or lower,0,0,LowSkilled,Cleaning Services,1095.0,990.3508686923124,104.64913130768753,0.0,288.02672899780066,0.859622034165,auto loans,60,0.1674681257443955,0,2222.086692190945,0,0.4062073369029003,0.23794074,0.36
name940,33,bachelor degree,0,1,HighSkilled,Finance,4122.0,1797.4449288509832,2324.555071149017,0.0,922.025102934724,0.2333094723644584,auto loans,48,0.0,64661,74985.4015140578,0,0.08458192530240359,0.09432966,0.06
name941,37,ausbildung,0,0,Unemployed_MediumSkilled,Electrician,1150.0,672.2325564833503,477.7674435166497,0.0,1098.2661371508511,0.2036901794988857,auto loans,24,0.5395640814210447,23287,27040.709811723944,0,0.06355406279664556,0.12564155,0.13
name942,48,bachelor degree,1,1,HighSkilled,Finance,7468.0,6333.189635412426,1134.8103645875744,0.0,5992.163921101851,0.5931838507941014,auto loans,36,0.6504222759124634,19966,39072.17311980189,1,0.35705948394283177,0.3008017,0.66
name943,46,bachelor degree,0,0,HighSkilled,Engineering,8290.0,4668.0911499375,3621.9088500625,0.0,2060.8576040900307,0.3011331220169558,simple loans,24,0.0,53841,76044.05798561742,0,0.05173661435425936,0.043457907,0.07
name944,43,ausbildung,1,0,MediumSkilled,Teacher,2275.0,2126.3037809996854,148.6962190003146,0.0,1204.7664102812982,0.622574988721943,mortgages,24,0.4642066774861466,48374,43199.98579444912,0,0.4843093090953102,0.47131526,0.28
